,player_name,pitcher,stand,pitch_type,PitchesThrown,TotalPC,%,BatterName,batter
227493,Dylan Cease,656302,R,ST,3,43,0.06976744186046512,Brendan Rodgers,663898
227494,Dylan Cease,656302,R,CU,1,46,0.021739130434782608,Brent Rooker,667670
227495,Dylan Cease,656302,R,FF,19,46,0.41304347826086957,Brent Rooker,667670
227496,Dylan Cease,656302,R,SI,2,46,0.043478260869565216,Brent Rooker,667670
227497,Dylan Cease,656302,R,SL,21,46,0.45652173913043476,Brent Rooker,667670
227498,Dylan Cease,656302,R,ST,3,46,0.06521739130434782,Brent Rooker,667670
227499,Dylan Cease,656302,R,CU,5,56,0.08928571428571429,Brenton Doyle,686668
227500,Dylan Cease,656302,R,FF,18,56,0.32142857142857145,Brenton Doyle,686668
227501,Dylan Cease,656302,R,SI,2,56,0.03571428571428571,Brenton Doyle,686668
227502,Dylan Cease,656302,R,SL,29,56,0.5178571428571429,Brenton Doyle,686668
227503,Dylan Cease,656302,R,ST,2,56,0.03571428571428571,Brenton Doyle,686668
227504,Dylan Cease,656302,L,CU,5,9,0.5555555555555556,Brett Baty,683146
227505,Dylan Cease,656302,L,FF,3,9,0.3333333333333333,Brett Baty,683146
227506,Dylan Cease,656302,L,SL,1,9,0.1111111111111111,Brett Baty,683146
227507,Dylan Cease,656302,L,FF,7,9,0.7777777777777778,Brett Phillips,621433
227508,Dylan Cease,656302,L,SL,2,9,0.2222222222222222,Brett Phillips,621433
227509,Dylan Cease,656302,L,CH,1,10,0.1,Brett Sullivan,664954
227510,Dylan Cease,656302,L,CU,1,10,0.1,Brett Sullivan,664954
227511,Dylan Cease,656302,L,FF,5,10,0.5,Brett Sullivan,664954
227512,Dylan Cease,656302,L,SL,3,10,0.3,Brett Sullivan,664954
227513,Dylan Cease,656302,L,FF,6,11,0.5454545454545454,Brett Wisely,689172
227514,Dylan Cease,656302,L,SL,5,11,0.45454545454545453,Brett Wisely,689172
227515,Dylan Cease,656302,R,CU,2,10,0.2,Brian Serven,661531
227516,Dylan Cease,656302,R,FF,4,10,0.4,Brian Serven,661531
227517,Dylan Cease,656302,R,SL,4,10,0.4,Brian Serven,661531
227518,Dylan Cease,656302,L,CH,5,63,0.07936507936507936,Brice Turang,668930
227519,Dylan Cease,656302,L,CU,7,63,0.1111111111111111,Brice Turang,668930
227520,Dylan Cease,656302,L,FF,25,63,0.3968253968253968,Brice Turang,668930
227521,Dylan Cease,656302,L,SL,24,63,0.38095238095238093,Brice Turang,668930
227522,Dylan Cease,656302,L,ST,2,63,0.031746031746031744,Brice Turang,668930
227523,Dylan Cease,656302,R,CU,2,11,0.18181818181818182,Bryan De La Cruz,650559
227524,Dylan Cease,656302,R,FF,6,11,0.5454545454545454,Bryan De La Cruz,650559
227525,Dylan Cease,656302,R,SL,3,11,0.2727272727272727,Bryan De La Cruz,650559
227526,Dylan Cease,656302,L,CU,5,27,0.18518518518518517,Bryan Reynolds,668804
227527,Dylan Cease,656302,L,FF,7,27,0.25925925925925924,Bryan Reynolds,668804
227528,Dylan Cease,656302,L,SL,15,27,0.5555555555555556,Bryan Reynolds,668804
227529,Dylan Cease,656302,L,CU,3,10,0.3,Bryce Harper,547180
227530,Dylan Cease,656302,L,FF,4,10,0.4,Bryce Harper,547180
227531,Dylan Cease,656302,L,SL,3,10,0.3,Bryce Harper,547180
227532,Dylan Cease,656302,L,CH,1,16,0.0625,Bryson Stott,681082
227533,Dylan Cease,656302,L,CU,1,16,0.0625,Bryson Stott,681082
227534,Dylan Cease,656302,L,FC,1,16,0.0625,Bryson Stott,681082
227535,Dylan Cease,656302,L,FF,11,16,0.6875,Bryson Stott,681082
227536,Dylan Cease,656302,L,SL,2,16,0.125,Bryson Stott,681082
227537,Dylan Cease,656302,R,CU,1,11,0.09090909090909091,Bubba Thompson,669352
227538,Dylan Cease,656302,R,FF,5,11,0.45454545454545453,Bubba Thompson,669352
227539,Dylan Cease,656302,R,SL,5,11,0.45454545454545453,Bubba Thompson,669352
227540,Dylan Cease,656302,R,CU,2,34,0.058823529411764705,Byron Buxton,621439
227541,Dylan Cease,656302,R,FF,18,34,0.5294117647058824,Byron Buxton,621439
227542,Dylan Cease,656302,R,SL,14,34,0.4117647058823529,Byron Buxton,621439
227543,Dylan Cease,656302,L,CH,1,42,0.023809523809523808,C.J. Abrams,682928
227544,Dylan Cease,656302,L,CU,4,42,0.09523809523809523,C.J. Abrams,682928
227545,Dylan Cease,656302,L,FF,14,42,0.3333333333333333,C.J. Abrams,682928
227546,Dylan Cease,656302,L,SI,2,42,0.047619047619047616,C.J. Abrams,682928
227547,Dylan Cease,656302,L,SL,21,42,0.5,C.J. Abrams,682928
227548,Dylan Cease,656302,R,CU,2,12,0.16666666666666666,C.J. Cron,543068
227549,Dylan Cease,656302,R,FF,2,12,0.16666666666666666,C.J. Cron,543068
227550,Dylan Cease,656302,R,SL,8,12,0.6666666666666666,C.J. Cron,543068
227551,Dylan Cease,656302,L,CU,1,16,0.0625,Cal Raleigh,663728
227552,Dylan Cease,656302,L,FF,6,16,0.375,Cal Raleigh,663728
227553,Dylan Cease,656302,L,SI,1,16,0.0625,Cal Raleigh,663728
227554,Dylan Cease,656302,L,SL,8,16,0.5,Cal Raleigh,663728
227555,Dylan Cease,656302,R,FF,2,7,0.2857142857142857,Caleb Durbin,702332
227556,Dylan Cease,656302,R,SI,2,7,0.2857142857142857,Caleb Durbin,702332
227557,Dylan Cease,656302,R,SL,2,7,0.2857142857142857,Caleb Durbin,702332
227558,Dylan Cease,656302,R,ST,1,7,0.14285714285714285,Caleb Durbin,702332
227559,Dylan Cease,656302,R,FF,1,4,0.25,Caleb Hamilton,643348
227560,Dylan Cease,656302,R,SL,3,4,0.75,Caleb Hamilton,643348
227561,Dylan Cease,656302,R,FF,3,9,0.3333333333333333,Cam Gallagher,595956
227562,Dylan Cease,656302,R,SL,6,9,0.6666666666666666,Cam Gallagher,595956
227563,Dylan Cease,656302,R,CU,1,9,0.1111111111111111,Cam Smith,701358
227564,Dylan Cease,656302,R,FF,2,9,0.2222222222222222,Cam Smith,701358
227565,Dylan Cease,656302,R,SL,6,9,0.6666666666666666,Cam Smith,701358
227566,Dylan Cease,656302,R,CU,6,50,0.12,Carlos Correa,621043
227567,Dylan Cease,656302,R,FF,20,50,0.4,Carlos Correa,621043
227568,Dylan Cease,656302,R,SL,24,50,0.48,Carlos Correa,621043
227569,Dylan Cease,656302,L,CH,2,9,0.2222222222222222,Carlos Cortes,666126
227570,Dylan Cease,656302,L,CU,1,9,0.1111111111111111,Carlos Cortes,666126
227571,Dylan Cease,656302,L,FF,2,9,0.2222222222222222,Carlos Cortes,666126
227572,Dylan Cease,656302,L,SL,3,9,0.3333333333333333,Carlos Cortes,666126
227573,Dylan Cease,656302,L,ST,1,9,0.1111111111111111,Carlos Cortes,666126
227574,Dylan Cease,656302,R,CU,2,14,0.14285714285714285,Carlos Perez,542208
227575,Dylan Cease,656302,R,FF,3,14,0.21428571428571427,Carlos Perez,542208
227576,Dylan Cease,656302,R,SL,9,14,0.6428571428571429,Carlos Perez,542208
227577,Dylan Cease,656302,L,CU,7,34,0.20588235294117646,Carlos Santana,467793
227578,Dylan Cease,656302,L,FF,16,34,0.47058823529411764,Carlos Santana,467793
227579,Dylan Cease,656302,L,SL,11,34,0.3235294117647059,Carlos Santana,467793
227580,Dylan Cease,656302,R,FF,2,9,0.2222222222222222,Casey Schmitt,669477
227581,Dylan Cease,656302,R,SI,2,9,0.2222222222222222,Casey Schmitt,669477
227582,Dylan Cease,656302,R,SL,4,9,0.4444444444444444,Casey Schmitt,669477
227583,Dylan Cease,656302,R,ST,1,9,0.1111111111111111,Casey Schmitt,669477
227584,Dylan Cease,656302,L,CU,2,11,0.18181818181818182,Cavan Biggio,624415
227585,Dylan Cease,656302,L,FF,4,11,0.36363636363636365,Cavan Biggio,624415
227586,Dylan Cease,656302,L,SL,5,11,0.45454545454545453,Cavan Biggio,624415
227587,Dylan Cease,656302,R,CU,2,13,0.15384615384615385,Ceddanne Rafaela,678882
227588,Dylan Cease,656302,R,FF,3,13,0.23076923076923078,Ceddanne Rafaela,678882
227589,Dylan Cease,656302,R,SL,7,13,0.5384615384615384,Ceddanne Rafaela,678882
227590,Dylan Cease,656302,R,ST,1,13,0.07692307692307693,Ceddanne Rafaela,678882
227591,Dylan Cease,656302,L,CH,2,52,0.038461538461538464,Cedric Mullins II,656775
227592,Dylan Cease,656302,L,CU,8,52,0.15384615384615385,Cedric Mullins II,656775
227593,Dylan Cease,656302,L,FF,28,52,0.5384615384615384,Cedric Mullins II,656775
227594,Dylan Cease,656302,L,SL,14,52,0.2692307692307692,Cedric Mullins II,656775
227595,Dylan Cease,656302,L,CH,1,9,0.1111111111111111,Cesar Salazar,663967
227596,Dylan Cease,656302,L,FF,4,9,0.4444444444444444,Cesar Salazar,663967
227597,Dylan Cease,656302,L,SL,4,9,0.4444444444444444,Cesar Salazar,663967
227598,Dylan Cease,656302,R,FF,1,5,0.2,Chadwick Tromp,644433
227599,Dylan Cease,656302,R,SL,3,5,0.6,Chadwick Tromp,644433
227600,Dylan Cease,656302,R,ST,1,5,0.2,Chadwick Tromp,644433
227601,Dylan Cease,656302,L,FF,4,6,0.6666666666666666,Chandler Simpson,802415
227602,Dylan Cease,656302,L,SL,2,6,0.3333333333333333,Chandler Simpson,802415
227603,Dylan Cease,656302,L,CH,2,59,0.03389830508474576,Charlie Blackmon,453568
227604,Dylan Cease,656302,L,CU,5,59,0.0847457627118644,Charlie Blackmon,453568
227605,Dylan Cease,656302,L,FC,2,59,0.03389830508474576,Charlie Blackmon,453568
227606,Dylan Cease,656302,L,FF,32,59,0.5423728813559322,Charlie Blackmon,453568
227607,Dylan Cease,656302,L,SL,17,59,0.288135593220339,Charlie Blackmon,453568
227608,Dylan Cease,656302,L,ST,1,59,0.01694915254237288,Charlie Blackmon,453568
227609,Dylan Cease,656302,R,FF,17,27,0.6296296296296297,Chase Meidroth,805367
227610,Dylan Cease,656302,R,SL,9,27,0.3333333333333333,Chase Meidroth,805367
227611,Dylan Cease,656302,R,ST,1,27,0.037037037037037035,Chase Meidroth,805367
227612,Dylan Cease,656302,R,CU,1,12,0.08333333333333333,Chris Taylor,621035
227613,Dylan Cease,656302,R,FF,5,12,0.4166666666666667,Chris Taylor,621035
227614,Dylan Cease,656302,R,SL,6,12,0.5,Chris Taylor,621035
227615,Dylan Cease,656302,R,FF,3,10,0.3,Christian Encarnacion-Strand,687952
227616,Dylan Cease,656302,R,SL,7,10,0.7,Christian Encarnacion-Strand,687952
227617,Dylan Cease,656302,R,FF,1,6,0.16666666666666666,Christian Koss,683766
227618,Dylan Cease,656302,R,SL,2,6,0.3333333333333333,Christian Koss,683766
227619,Dylan Cease,656302,R,ST,3,6,0.5,Christian Koss,683766
227620,Dylan Cease,656302,R,CU,5,33,0.15151515151515152,Christian Vazquez,543877
227621,Dylan Cease,656302,R,FF,14,33,0.42424242424242425,Christian Vazquez,543877
227622,Dylan Cease,656302,R,SL,14,33,0.42424242424242425,Christian Vazquez,543877
227623,Dylan Cease,656302,R,CU,4,49,0.08163265306122448,Christian Walker,572233
227624,Dylan Cease,656302,R,FF,15,49,0.30612244897959184,Christian Walker,572233
227625,Dylan Cease,656302,R,SI,1,49,0.02040816326530612,Christian Walker,572233
227626,Dylan Cease,656302,R,SL,28,49,0.5714285714285714,Christian Walker,572233
227627,Dylan Cease,656302,R,ST,1,49,0.02040816326530612,Christian Walker,572233
227628,Dylan Cease,656302,L,CH,1,33,0.030303030303030304,Christian Yelich,592885
227629,Dylan Cease,656302,L,CU,4,33,0.12121212121212122,Christian Yelich,592885
227630,Dylan Cease,656302,L,FF,14,33,0.42424242424242425,Christian Yelich,592885
227631,Dylan Cease,656302,L,SI,1,33,0.030303030303030304,Christian Yelich,592885
227632,Dylan Cease,656302,L,SL,13,33,0.3939393939393939,Christian Yelich,592885
227633,Dylan Cease,656302,R,CH,1,63,0.015873015873015872,Christopher Morel,666624
227634,Dylan Cease,656302,R,CU,2,63,0.031746031746031744,Christopher Morel,666624
227635,Dylan Cease,656302,R,FC,1,63,0.015873015873015872,Christopher Morel,666624
227636,Dylan Cease,656302,R,FF,29,63,0.4603174603174603,Christopher Morel,666624
227637,Dylan Cease,656302,R,SL,27,63,0.42857142857142855,Christopher Morel,666624
227638,Dylan Cease,656302,R,ST,3,63,0.047619047619047616,Christopher Morel,666624
227639,Dylan Cease,656302,R,FF,2,10,0.2,Coby Mayo,691723
227640,Dylan Cease,656302,R,SL,8,10,0.8,Coby Mayo,691723
227641,Dylan Cease,656302,L,CH,1,37,0.02702702702702703,Cody Bellinger,641355
227642,Dylan Cease,656302,L,CU,5,37,0.13513513513513514,Cody Bellinger,641355
227643,Dylan Cease,656302,L,FC,1,37,0.02702702702702703,Cody Bellinger,641355
227644,Dylan Cease,656302,L,FF,13,37,0.35135135135135137,Cody Bellinger,641355
227645,Dylan Cease,656302,L,SL,17,37,0.4594594594594595,Cody Bellinger,641355
227646,Dylan Cease,656302,L,FF,3,9,0.3333333333333333,Cole Young,702284
227647,Dylan Cease,656302,L,SI,1,9,0.1111111111111111,Cole Young,702284
227648,Dylan Cease,656302,L,SL,5,9,0.5555555555555556,Cole Young,702284
227649,Dylan Cease,656302,L,CH,2,24,0.08333333333333333,Colson Montgomery,695657
227650,Dylan Cease,656302,L,CU,6,24,0.25,Colson Montgomery,695657
227651,Dylan Cease,656302,L,FF,9,24,0.375,Colson Montgomery,695657
227652,Dylan Cease,656302,L,SL,6,24,0.25,Colson Montgomery,695657
227653,Dylan Cease,656302,L,ST,1,24,0.041666666666666664,Colson Montgomery,695657
227654,Dylan Cease,656302,R,SI,2,6,0.3333333333333333,Connor Wong,657136
227655,Dylan Cease,656302,R,SL,3,6,0.5,Connor Wong,657136
227656,Dylan Cease,656302,R,ST,1,6,0.16666666666666666,Connor Wong,657136
227657,Dylan Cease,656302,L,CU,1,12,0.08333333333333333,Cooper Hummel,669450
227658,Dylan Cease,656302,L,FF,4,12,0.3333333333333333,Cooper Hummel,669450
227659,Dylan Cease,656302,L,SL,7,12,0.5833333333333334,Cooper Hummel,669450
227660,Dylan Cease,656302,L,CH,1,31,0.03225806451612903,Corbin Carroll,682998
227661,Dylan Cease,656302,L,CU,4,31,0.12903225806451613,Corbin Carroll,682998
227662,Dylan Cease,656302,L,FC,1,31,0.03225806451612903,Corbin Carroll,682998
227663,Dylan Cease,656302,L,FF,15,31,0.4838709677419355,Corbin Carroll,682998
227664,Dylan Cease,656302,L,SI,1,31,0.03225806451612903,Corbin Carroll,682998
227665,Dylan Cease,656302,L,SL,9,31,0.2903225806451613,Corbin Carroll,682998
227666,Dylan Cease,656302,R,FF,3,9,0.3333333333333333,Corey Julks,667452
227667,Dylan Cease,656302,R,SL,6,9,0.6666666666666666,Corey Julks,667452
227668,Dylan Cease,656302,L,CH,1,28,0.03571428571428571,Corey Seager,608369
227669,Dylan Cease,656302,L,CU,4,28,0.14285714285714285,Corey Seager,608369
227670,Dylan Cease,656302,L,FF,12,28,0.42857142857142855,Corey Seager,608369
227671,Dylan Cease,656302,L,SL,11,28,0.39285714285714285,Corey Seager,608369
227672,Dylan Cease,656302,R,FF,2,11,0.18181818181818182,Cristian Pache,665506
227673,Dylan Cease,656302,R,SL,9,11,0.8181818181818182,Cristian Pache,665506
227674,Dylan Cease,656302,R,FF,4,10,0.4,Curt Casali,592200
227675,Dylan Cease,656302,R,SL,6,10,0.6,Curt Casali,592200
227676,Dylan Cease,656302,R,CU,1,11,0.09090909090909091,Curtis Mead,678554
227677,Dylan Cease,656302,R,FF,4,11,0.36363636363636365,Curtis Mead,678554
227678,Dylan Cease,656302,R,SI,1,11,0.09090909090909091,Curtis Mead,678554
227679,Dylan Cease,656302,R,SL,3,11,0.2727272727272727,Curtis Mead,678554
227680,Dylan Cease,656302,R,ST,2,11,0.18181818181818182,Curtis Mead,678554
227681,Dylan Cease,656302,R,CH,1,24,0.041666666666666664,D.J. LeMahieu,518934
227682,Dylan Cease,656302,R,CU,4,24,0.16666666666666666,D.J. LeMahieu,518934
227683,Dylan Cease,656302,R,FF,12,24,0.5,D.J. LeMahieu,518934
227684,Dylan Cease,656302,R,SL,7,24,0.2916666666666667,D.J. LeMahieu,518934
227685,Dylan Cease,656302,L,FF,2,10,0.2,Dalton Rushing,687221
227686,Dylan Cease,656302,L,SL,8,10,0.8,Dalton Rushing,687221
227687,Dylan Cease,656302,L,CU,1,9,0.1111111111111111,Daniel Johnson,669288
227688,Dylan Cease,656302,L,FF,3,9,0.3333333333333333,Daniel Johnson,669288
227689,Dylan Cease,656302,L,SL,5,9,0.5555555555555556,Daniel Johnson,669288
227690,Dylan Cease,656302,L,CH,2,16,0.125,Daniel Schneemann,682177
227691,Dylan Cease,656302,L,CU,1,16,0.0625,Daniel Schneemann,682177
227692,Dylan Cease,656302,L,FF,5,16,0.3125,Daniel Schneemann,682177
227693,Dylan Cease,656302,L,SL,7,16,0.4375,Daniel Schneemann,682177
227694,Dylan Cease,656302,L,ST,1,16,0.0625,Daniel Schneemann,682177
227695,Dylan Cease,656302,R,FF,11,23,0.4782608695652174,Danny Jansen,643376
227696,Dylan Cease,656302,R,SL,11,23,0.4782608695652174,Danny Jansen,643376
227697,Dylan Cease,656302,R,ST,1,23,0.043478260869565216,Danny Jansen,643376
227698,Dylan Cease,656302,R,CU,2,19,0.10526315789473684,Dansby Swanson,621020
227699,Dylan Cease,656302,R,FF,7,19,0.3684210526315789,Dansby Swanson,621020
227700,Dylan Cease,656302,R,SI,1,19,0.05263157894736842,Dansby Swanson,621020
227701,Dylan Cease,656302,R,SL,9,19,0.47368421052631576,Dansby Swanson,621020
227702,Dylan Cease,656302,L,CU,3,19,0.15789473684210525,Daulton Varsho,662139
227703,Dylan Cease,656302,L,FF,6,19,0.3157894736842105,Daulton Varsho,662139
227704,Dylan Cease,656302,L,SL,10,19,0.5263157894736842,Daulton Varsho,662139
227705,Dylan Cease,656302,R,CU,1,9,0.1111111111111111,David Fletcher,664058
227706,Dylan Cease,656302,R,FF,4,9,0.4444444444444444,David Fletcher,664058
227707,Dylan Cease,656302,R,SL,4,9,0.4444444444444444,David Fletcher,664058
227708,Dylan Cease,656302,R,FF,6,10,0.6,David Fry,681807
227709,Dylan Cease,656302,R,SL,4,10,0.4,David Fry,681807
227710,Dylan Cease,656302,L,CH,2,8,0.25,David Hamilton,666152
227711,Dylan Cease,656302,L,FF,4,8,0.5,David Hamilton,666152
227712,Dylan Cease,656302,L,SL,2,8,0.25,David Hamilton,666152
227713,Dylan Cease,656302,L,CH,1,7,0.14285714285714285,David Peralta,444482
227714,Dylan Cease,656302,L,FF,4,7,0.5714285714285714,David Peralta,444482
227715,Dylan Cease,656302,L,SL,2,7,0.2857142857142857,David Peralta,444482
227716,Dylan Cease,656302,R,CU,1,14,0.07142857142857142,David Villar,681584
227717,Dylan Cease,656302,R,FF,4,14,0.2857142857142857,David Villar,681584
227718,Dylan Cease,656302,R,SL,9,14,0.6428571428571429,David Villar,681584
227719,Dylan Cease,656302,L,CU,2,9,0.2222222222222222,Daylen Lile,695734
227720,Dylan Cease,656302,L,FF,5,9,0.5555555555555556,Daylen Lile,695734
227721,Dylan Cease,656302,L,SL,2,9,0.2222222222222222,Daylen Lile,695734
227722,Dylan Cease,656302,R,CU,1,12,0.08333333333333333,Daz Cameron,663662
227723,Dylan Cease,656302,R,FF,4,12,0.3333333333333333,Daz Cameron,663662
227724,Dylan Cease,656302,R,SL,7,12,0.5833333333333334,Daz Cameron,663662
227725,Dylan Cease,656302,R,FF,3,6,0.5,Denzel Clarke,672016
227726,Dylan Cease,656302,R,SI,1,6,0.16666666666666666,Denzel Clarke,672016
227727,Dylan Cease,656302,R,SL,2,6,0.3333333333333333,Denzel Clarke,672016
227728,Dylan Cease,656302,R,CU,1,12,0.08333333333333333,Derek Hill,656537
227729,Dylan Cease,656302,R,FF,5,12,0.4166666666666667,Derek Hill,656537
227730,Dylan Cease,656302,R,SL,5,12,0.4166666666666667,Derek Hill,656537
227731,Dylan Cease,656302,R,ST,1,12,0.08333333333333333,Derek Hill,656537
227732,Dylan Cease,656302,R,CU,2,8,0.25,Dermis Garcia,660650
227733,Dylan Cease,656302,R,FF,1,8,0.125,Dermis Garcia,660650
227734,Dylan Cease,656302,R,SL,5,8,0.625,Dermis Garcia,660650
227735,Dylan Cease,656302,L,FF,3,9,0.3333333333333333,Dominic Canzone,686527
227736,Dylan Cease,656302,L,SL,6,9,0.6666666666666666,Dominic Canzone,686527
227737,Dylan Cease,656302,L,CU,2,27,0.07407407407407407,Dominic Smith,642086
227738,Dylan Cease,656302,L,FF,11,27,0.4074074074074074,Dominic Smith,642086
227739,Dylan Cease,656302,L,SI,2,27,0.07407407407407407,Dominic Smith,642086
227740,Dylan Cease,656302,L,SL,11,27,0.4074074074074074,Dominic Smith,642086
227741,Dylan Cease,656302,L,ST,1,27,0.037037037037037035,Dominic Smith,642086
227742,Dylan Cease,656302,R,CU,1,11,0.09090909090909091,Donovan Solano,456781
227743,Dylan Cease,656302,R,FF,2,11,0.18181818181818182,Donovan Solano,456781
227744,Dylan Cease,656302,R,SL,8,11,0.7272727272727273,Donovan Solano,456781
227745,Dylan Cease,656302,L,CU,5,19,0.2631578947368421,Donovan Walton,622268
227746,Dylan Cease,656302,L,FF,5,19,0.2631578947368421,Donovan Walton,622268
227747,Dylan Cease,656302,L,SL,9,19,0.47368421052631576,Donovan Walton,622268
227748,Dylan Cease,656302,L,CH,3,28,0.10714285714285714,Drake Baldwin,686948
227749,Dylan Cease,656302,L,CU,1,28,0.03571428571428571,Drake Baldwin,686948
227750,Dylan Cease,656302,L,FF,6,28,0.21428571428571427,Drake Baldwin,686948
227751,Dylan Cease,656302,L,SI,2,28,0.07142857142857142,Drake Baldwin,686948
227752,Dylan Cease,656302,L,SL,16,28,0.5714285714285714,Drake Baldwin,686948
227753,Dylan Cease,656302,L,CH,1,9,0.1111111111111111,Drew Millas,686452
227754,Dylan Cease,656302,L,CU,1,9,0.1111111111111111,Drew Millas,686452
227755,Dylan Cease,656302,L,FF,5,9,0.5555555555555556,Drew Millas,686452
227756,Dylan Cease,656302,L,SL,2,9,0.2222222222222222,Drew Millas,686452
227757,Dylan Cease,656302,L,FF,2,7,0.2857142857142857,Drew Romo,691011
227758,Dylan Cease,656302,L,SL,5,7,0.7142857142857143,Drew Romo,691011
227759,Dylan Cease,656302,L,CH,2,39,0.05128205128205128,Drew Waters,671221
227760,Dylan Cease,656302,L,CU,7,39,0.1794871794871795,Drew Waters,671221
227761,Dylan Cease,656302,L,FF,16,39,0.41025641025641024,Drew Waters,671221
227762,Dylan Cease,656302,L,SI,2,39,0.05128205128205128,Drew Waters,671221
227763,Dylan Cease,656302,L,SL,12,39,0.3076923076923077,Drew Waters,671221
227764,Dylan Cease,656302,L,CU,1,7,0.14285714285714285,Dylan Beavers,687637
227765,Dylan Cease,656302,L,FF,3,7,0.42857142857142855,Dylan Beavers,687637
227766,Dylan Cease,656302,L,SL,2,7,0.2857142857142857,Dylan Beavers,687637
227767,Dylan Cease,656302,L,ST,1,7,0.14285714285714285,Dylan Beavers,687637
227768,Dylan Cease,656302,L,CU,4,27,0.14814814814814814,Dylan Carlson,666185
227769,Dylan Cease,656302,L,FF,12,27,0.4444444444444444,Dylan Carlson,666185
227770,Dylan Cease,656302,L,SI,1,27,0.037037037037037035,Dylan Carlson,666185
227771,Dylan Cease,656302,L,SL,10,27,0.37037037037037035,Dylan Carlson,666185
227772,Dylan Cease,656302,L,FF,4,10,0.4,Eddie Rosario,592696
227773,Dylan Cease,656302,L,SL,6,10,0.6,Eddie Rosario,592696
227774,Dylan Cease,656302,L,CH,1,16,0.0625,Edgar Quero,700337
